acc_x_t0.25,acc_x_t0.5,acc_x_t0.75,acc_x_t1.0,acc_y_t0.25,acc_y_t0.5,acc_y_t0.75,acc_y_t1.0,acc_z_t0.25,acc_z_t0.5,acc_z_t0.75,acc_z_t1.0,gyro_x_t0.25,gyro_x_t0.5,gyro_x_t0.75,gyro_x_t1.0,gyro_y_t0.25,gyro_y_t0.5,gyro_y_t0.75,gyro_y_t1.0,gyro_z_t0.25,gyro_z_t0.5,gyro_z_t0.75,gyro_z_t1.0,flex_t0.25,flex_t0.5,flex_t0.75,flex_t1.0,label
3.773744919774904,3.660213461918877,3.7470715651489632,3.4284192030436222,-4.474672303179731,-4.479467364824404,-4.959346675377062,-4.512323084692495,7.947696993331304,7.965267427631661,7.70218040940617,8.053153432731543,-0.9553074970626492,1.7653808529003763,-5.757355590870216,-9.416833888243351,-0.0247128943115145,-0.7113736982468727,-6.583954096604955,-2.261268171382874,0.46357107748144133,-1.7274632394685876,-9.946801755329528,5.619755372347459,0.009165914169565663,-0.009914082214730462,-0.0008297292406674124,0.003324762563168213,right
3.6670000878713678,3.6490341768968984,3.756646749877067,3.669959485642282,-4.33313119760014,-4.373772135109809,-4.374163447465618,-4.578018572655759,8.051821991460189,8.042500904225413,8.061381596725282,7.832756663377702,-1.516831659026783,0.3004057378308741,-5.829900380295435,-2.9699805021078562,-0.43327453794448534,-0.2869225073195694,6.686152059203381,-6.981344055975814,0.22274169971208008,0.20859569581832732,-8.91254575870134,10.03600645325252,-0.005292097224291784,-0.004855848643205189,-0.011484452968178425,0.023183150471689506,right
3.758625158548479,3.7997396248839608,3.756782748617467,3.7602234387255846,-4.698901504792481,-4.686563409169991,-3.2730919122958215,-4.038022855671029,7.803495354768057,7.811848894645271,8.77296069089351,8.274629990508302,-1.8994037751988995,-0.8289820605234038,-6.362511519183745,-10.569362027866193,-0.6454551715934409,-0.17176965863216365,1.529083096841156,6.417005051132103,-0.4600270702773758,0.20321354961824212,-0.5100717241340817,-7.496381962299084,0.017071478959533374,0.007677133623069474,-0.015546740596837352,-0.010451664368371931,right
3.147424174253163,3.519833418307641,3.1320359951141032,3.7762972312961334,-4.3862310049735465,-3.9490964303372262,-2.1731082000702733,-4.4172497128206905,6.932493909014794,7.922296408899576,8.893943944323864,8.30080540898011,-0.7171586202882677,3.551861540348084,11.383478726161588,-6.290845343933443,0.22614470658532096,0.4656757927284792,10.190977134683449,4.469746778808376,-5.325823769890806,-4.522407091923731,-24.611831873234934,-13.661037658969777,-0.0021719226674994604,0.022469550178151904,0.003529246579057607,-0.008166690265945683,right
2.8908594666967753,2.9978333195031577,2.8713803914307103,3.2413079982287565,-3.8445910872733626,-3.6573794496705694,-3.721628398378138,-3.937376857797578,8.285578162085539,8.652942784677709,7.774064610034214,7.957369601188174,-0.13141285656921675,-0.5318608426655356,-3.766254615233582,-3.3238538544997036,10.342742898741953,2.6690577012200096,7.1539345998226755,8.100105510069913,-28.605891274949588,-22.19009711965686,-16.543757632896014,-26.1559126789938,-0.017266835687766463,5.341879816692882,0.017490418021963647,-0.012978724249409015,right
3.673509887629224,3.707567695806716,3.7691251480343553,3.78541102736133,-4.606293777090853,-5.4493741998325325,-5.700834397951573,-6.042125977401012,7.906924578902401,7.309582777825932,7.122657154905312,6.875030192062632,-5.309651686866473,-12.357750669337522,-7.865163538147364,-10.372315425263015,3.4686013489940972,10.449995851257274,11.646076492729097,12.69832247151537,-3.559648500552088,-12.713017530389635,-14.328735003929054,-15.070109783948439,-0.009613776506257764,-0.0016696907454793286,0.008503373596100795,-0.0012013011588523589,right
3.527491170496926,3.395549598427593,3.491518954648342,3.325697852093932,-5.186062127219777,-4.665207591247648,-4.493738831994448,-3.683318115154749,7.736098904505256,7.662504305318978,7.397945678026416,8.473297372372565,-5.282098228932419,4.714374201239977,-5.85967101971294,-4.886542496116889,7.663245830155286,6.1293846558872636,3.9528367870770547,8.740573853937093,-12.747686890961546,-13.360835962388151,-15.506912001347269,-11.573279396852882,0.013938955297197112,0.0027063074422318876,0.001463009699717687,0.004188951006032868,right
3.6218990068825554,3.644411396890561,3.6764413933878557,3.573850838613846,-5.470112652567388,-5.934848261422712,-4.830789229419036,-5.744955105645052,7.3707196664343195,6.991367120547855,7.7818546258339945,7.059432462623169,-4.837287930018781,0.3310020573212922,-10.994686549067247,-8.71861747119492,7.466732199512185,-0.28070176308293476,14.34784262468913,12.406686181778799,-9.35487614763526,-1.6798384845315772,-18.81624754936989,-16.184073516317873,0.0020819084574069465,0.003955021282570578,-0.019115514710663348,-0.0019083002006337066,right
3.939703266975426,3.8910478726044673,3.8196118579447136,3.847597038561446,-5.117681624395257,-5.82448606479244,-5.961076216737015,-5.507742958341794,7.535088038004598,6.540739840294446,6.883210953853485,7.16629965508769,-5.675306253655715,-13.423276619309119,-6.411526774507261,-7.3883337901535535,3.8814841661418096,12.650990401206354,1.1470380451096334,6.839006615731367,-3.972770309863251,-15.376902375649658,-4.046586322715929,-7.787149845244128,0.010308659163063574,-0.008402509980061998,-0.023750924432568054,-0.019736731233184084,right
-8.333712515325422,-8.423718765636314,-7.1755621775544345,-8.610238768214844,-1.243871578645737,-1.251235671847381,-3.3799064940391874,-2.0818132410772794,4.5119084901276025,4.497693637932757,5.633884398035354,3.3476313717534567,12.906348616924468,18.056459534853484,-3.5658888416200982,7.91903964129047,8.569966638033167,3.5129700247473843,5.402810786865199,-0.10269796250969905,-6.187689495162413,-7.440142466469535,1.1108597377407954,-14.232323138325397,-0.003470972764960673,-0.005375925856750504,-0.0007876876505184323,37.05420975546686,right
-7.919468130190968,-7.899414058092942,-8.11796270888595,-8.382974587940513,-1.519794723342178,-2.146565713628281,-1.121071624229799,-2.04888298610493,4.89982372933819,5.312495388769504,5.404728904371299,3.088735419094437,11.037408815199743,19.93161896522262,1.4735408954364237,35.68201363642342,-3.2787044089285917,1.8584728971161126,15.343448938744668,-26.304569467007795,1.9795486903970931,-7.612977857032854,-26.01559848539391,23.761708463392317,-0.0011943974475921294,0.0003771496576379175,34.74122115866746,0.00547938717833844,right
-7.8958442431634515,-7.719389682581194,-7.770508875968863,-8.12230077590664,-1.5471253419759115,-2.0210367035579537,-1.666274215608935,-1.8296071829184601,5.5596066770493255,5.62434407083357,5.614916171574336,4.266240853320091,1.1612831241546124,16.313251955307802,14.614892837844868,5.161210726881785,4.31122537400103,2.3471746390067403,4.153292630873277,4.175230320485652,-4.743826284032614,-3.6649105627605545,-11.945539884471188,-17.626067639002205,0.001415356055931146,0.005523038530647323,-0.0014040360260922319,-0.018133097284363103,right
-7.597169361891515,-7.646045535631629,-7.898998805395199,-7.706709761513834,-2.4467116533673745,-0.839255365679042,-1.0938418076748353,-3.3488179205947755,5.49864728753741,6.1801760755664255,5.1945581511762535,5.426960303128185,8.788699029975472,2.3726221132874126,4.540053599572899,19.03159302688449,0.5223780570668088,-0.5395230350827862,14.63790725941537,23.30328437243721,1.3576938456673866,-6.143780930532833,-18.122197004144432,-28.86771430128477,0.018154903207976893,-0.014227492100398793,0.007818794881196866,0.005940675581898104,right
-8.314259555546666,-8.275323721823147,-8.213219362285336,-7.67587899286745,-1.6374541090025982,-1.5958841319264585,-3.1590753687951305,-4.7079332412613315,4.036580764023261,4.414498693319489,4.115669468700364,4.767451495926338,12.50978761127438,16.24742536805526,9.408765608745945,-5.268771709120923,12.101928688895299,11.563872647721098,-1.4173786669613542,8.35796723247823,-24.72356904026614,-24.49256399136952,-16.94673024216729,-5.627089108697105,0.01937304071816826,0.003347052281184818,0.014795477201410539,-0.007443387723727633,right
3.7211437792376088,3.6969549739367,3.7330669886242047,3.566882325683252,-5.769533247824212,-5.532566473235614,-6.097784785064819,-5.719876568420436,7.016892633591571,7.21989207640264,6.733783997214139,7.153560756556816,-12.255229141590945,-3.808779600928263,-4.930790068093859,4.160481042190347,15.798018540102278,10.068318272152027,7.6544968551077535,1.3253621387239136,-18.796888341477292,-9.615529147936865,-9.392050382659225,-0.6315267462110388,0.011738784520804435,-0.0011673490636247069,-0.022720464877450053,-0.015194574477860927,right
3.7306990630981174,3.7660294024695036,4.00076988183981,3.8144543866492007,-5.1370960702636435,-5.320737548360812,-4.739108518120527,-4.906118366491735,7.567794584258781,7.361648092916129,7.716766659522495,7.737632402571896,0.1342747107607421,-9.425082471300204,-10.110823566040269,-11.603795746781973,-0.29916176531427713,-5.932366356057052,9.68529242247075,14.175366446239506,-0.20854985111859162,3.989954069623664,-10.951699944219731,-15.333530963933683,0.9121575400949293,-0.0005766394653461266,-0.019331264082182907,0.003453570216645691,right
3.847777657307144,3.807692666866315,4.196058912784477,3.8817305659503125,-4.703365802205564,-4.660138962945032,-4.469807932992651,-4.884063408646719,7.734773972896229,7.784761542119805,7.979095794801088,7.657974409402346,1.7133830875268634,0.2114475341682726,-0.6985365232148222,-10.59769231732717,1.8444065750998633,0.261503006690053,-9.135595010223433,5.416962352811832,0.26917421417153864,-0.07634823505457815,-0.6677951105949842,-5.139209772444364,-0.019034474750001595,74.88232231424001,-0.004524658337008155,0.005074137389123879,right
4.223352625689062,4.176362578344205,4.223434413666878,4.224285444805082,-5.43483868573797,-5.450373563524143,-5.428280973926795,-5.41848501601102,7.073599109185305,7.089961704115341,7.10966523655396,7.047576535905803,-1.4231303436121154,-0.27364130429591255,2.0808604724872026,0.12224054422603758,2.2502368991310338,-0.5891896160933574,-0.2261324197545593,-0.5218186201578666,0.33195050973164353,-0.2835773289127185,-0.19542488424497395,0.3186276259370922,-0.004741915350866479,0.007528112345058819,-0.013063973721329437,0.0012774970010555567,right
3.5499321008626206,3.160053098694547,3.0314308365488825,3.543835333700025,-5.4235710586802215,-4.263917359665105,-4.936458199047393,-3.9035387541072812,8.079781068461989,7.780571189618393,7.825096356596171,8.211511082416699,-3.7454442464172155,-3.3377517578046234,-11.093293574167514,-12.096394081608809,25.487194558036787,19.035229913066946,14.458188721615066,8.903764200964762,-32.22231386547424,-23.919957286508303,-24.73261358957522,-27.185781524353374,-0.0010916463621473457,0.0032653556074217285,-0.005571723614587027,0.01576378148280852,right
4.010961999186146,4.2188715637462275,3.8164099625235206,3.3719663967419127,-5.114721714720406,-5.083474675346147,-4.340907075635911,-4.708070650202793,7.405649376468969,7.840745492670614,7.729770683483105,7.106174979617029,-2.422673295526735,-13.106151331100309,9.995548806977089,-18.531010696131833,-1.699866037752905,10.836292516811495,24.144103778097982,38.14619673207027,0.5018251576293685,13.406792800996795,-28.23184837965079,-45.023343171034206,10.302670344891236,0.00615919840093245,0.00021789451371109894,0.00489775347377928,right
-6.863990889848573,-7.17034920080344,-7.457510602886008,-7.999878248644115,-2.316218828343675,-2.043369687548905,-1.569299115140558,-1.6326759331215699,6.707317661390082,6.58253305151532,5.389462906775579,5.065421872325837,-2.8621057497304885,0.04771753341983573,17.34071260949446,32.26158095516384,-1.7982070606977223,3.247856158073447,22.665011552516766,5.556284937343102,7.511604837933722,2.673861934758419,-11.415931416040134,-14.04314527776623,0.009582550685436767,0.01745095451852701,0.010154734633372804,-0.005270408210501068,right
-7.082620201636676,-6.949976592603465,-7.467627975975738,-7.748959980932215,-2.866252980576447,-3.193009985032227,-1.9896268499496716,-0.7756114235235037,5.806863674928688,6.35665540303693,5.332395931598854,5.205780459577845,-0.8882252698132328,7.176046995448332,33.11804946943475,11.531902454948025,-2.315068236326181,4.287862217764787,11.588079417601252,3.7924332220220864,-0.15680800554666902,4.602089471650839,4.495706147993937,-30.892995355742467,0.009842371113332096,0.013213679984297044,0.010398768081712459,79.36751328356266,right
-4.90513292129099,-5.554029600141583,-5.681748178657649,-5.687162265232521,-3.156181608443898,-2.3114252607053145,-3.116799345361215,-3.6160914841779803,7.768038008544471,6.998924399786995,6.485677321798257,7.23017283225036,2.047966189665744,14.96356032909378,9.059141649961898,16.66462968011485,18.51929882365168,19.001785174106544,11.826034328229996,13.313636475309636,-9.370271485444947,-17.011237525149987,-6.5799584482973,-26.34912707637303,-0.0060471799660466174,36.77287264863646,-0.016390912761319824,0.002268308417131299,right
3.9477667381191974,3.9940184288243064,3.850089298374032,3.899251219702416,-5.1119012656523255,-5.018840803864163,-6.204513848183173,-5.213656428778124,7.278391257534977,7.513120465140323,6.504777897660315,7.3386803335215705,-2.2630507153294586,-3.4164280415065726,-8.413411320776486,-8.628311711273469,-4.363962230722009,4.571046150810776,4.586932574832548,20.138957738248262,-1.1874974989825269,-5.545589507245718,-8.47222714195502,-22.701374135262164,0.012187158804669489,0.0063720733739304515,-0.004856414915196485,0.004199691333905691,right
3.366837860507448,3.4141492490420315,3.3319071269388494,3.619708718259762,-4.505112279778378,-4.430374701390613,-4.710163513501188,-4.283779696566075,8.062703766525084,8.100178484595965,8.253069159834297,8.136851807029068,0.9039133792312876,-1.1539552848509285,0.9159756952320763,-3.401493502753125,-0.16592191483534344,-0.03369900157526554,-8.440727312117012,0.024851413650786417,-0.5975551549753092,0.243393329529907,14.941686705026388,-4.671684936553846,0.00213214123081348,-0.02035007622162659,0.007945995102763925,0.0043718157703653395,right
3.7725127892492916,3.6604843322169947,3.7466804656453916,3.3843943022529226,-4.505579064242384,-4.465597188412603,-4.947472608317061,-4.5027629573275805,7.935984791353742,7.9850574454349665,7.700769751215669,8.047483714818721,-0.9371789367633474,1.7635534902916261,-5.764649277762277,-9.415576595198424,-0.031391666188844314,-0.7192348235064079,-6.566577877532433,-2.2509454977857657,0.45287952174359464,-1.7342529803970603,-9.947463362743244,5.610055873584715,-0.015911370672726716,-0.0014031555654894358,-0.010375176428067803,0.004049168422870548,right
3.69057808290774,3.6630544971002896,3.7459150526500338,3.709122481358709,-4.338847175956353,-4.390279672597253,-4.377028062359571,-4.584455230996027,8.043784806977094,8.043113685851,8.066724876609717,7.832695892486056,-1.5170074651211298,0.2887610357348308,-5.806889555287911,-2.965618026119147,-0.446310871236509,-0.2827688069053349,6.6799739694073725,-6.958678459441349,0.22536914022053808,0.2082800045592889,-8.906529421322066,10.031093946293748,0.01175922030370568,0.00226534648434333,-0.0045016766812534725,0.012185212548617784,right
3.771500517944563,3.79963529148907,3.743407298993074,3.7662272182531975,-4.706746860683811,-4.681282306973989,-3.286545843064854,-4.025781771048096,7.80806940746591,7.828903126041964,8.779551990580222,8.268859901409286,-1.9077400504369177,-0.8312585335594155,-6.374200017476883,-10.564820462648372,-0.6795715808069496,-0.1680750020904716,1.5278698503749937,6.441991562236247,-0.4894329527795051,0.20290434091522944,-0.5205176446749326,-7.512335837018415,-0.004555009823093148,0.019007595580873927,0.01152163634087559,-0.021396943596573133,right
3.17041367538212,3.5314138906968506,3.135608413695217,3.769962680982542,-4.396496309615005,-3.9422725140752237,-2.1668349164287357,-4.406064214129032,6.933026502521,7.928142525278618,8.892641420174174,8.256441978601917,-0.6994821483242187,3.5777756093730027,11.404832153453937,-6.292604969370087,0.256613900345834,0.46497335334180806,10.190298205760751,4.496042335519169,-5.302609564862133,-4.507392210076571,-24.610428941779332,-13.674202525521075,-0.015449884457997465,0.0004013826794636266,0.002474545820945954,-0.014293992330394698,right
